url,scrape_date,Team,Name,Overall Rating,Nationality,Archetype,Position,Weight (kg),Jersey,Years in NBA,Prior to NBA,Close Shot,Mid-Range Shot,Three-Point Shot,Free Throw,Shot IQ,Offensive Consistency,Speed,Acceleration,Strength,Vertical,Stamina,Hustle,Overall Durability,Layup,Standing Dunk,Driving Dunk,Post Hook,Post Fade,Post Control,Draw Foul,Hands,Pass Accuracy,Ball Handle,Speed with Ball,Pass IQ,Pass Vision,Interior Defense,Perimeter Defense,Steal,Block,Lateral Quickness,Help Defense IQ,Pass Perception,Defensive Consistency,Offensive Rebound,Defensive Rebound,Badges,Height (cm),Height (in)
https://www.2kratings.com/kyrie-irving,2023-02-17,Dallas Mavericks,Kyrie Irving,90,"['United States', 'Australia']",Versatile Offensive Force,"['PG', 'SG']",88,11,12,Duke,97,98,83,91,90,98,85,85,37,81,97,87,80,95,25,30,35,70,64,80,96,88,99,85,89,69,32,73,37,60,76,75,86,60,39,56,"{'Ankle Breaker': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Improves the likelihood of freezing or dropping a defender during dribble moves', 'Badge Level': 'Hall of Fame'}, 'Handles For Days': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Reduces the amount of energy lost when performing dribble moves', 'Badge Level': 'Hall of Fame'}, 'Killer Combos': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Improves a dribbler’s effectiveness with size-up dribble moves', 'Badge Level': 'Hall of Fame'}, 'Acrobat': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Boosts the ability to hit high degree of difficulty layups', 'Badge Level': 'Gold'}, 'Agent 3': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Ability to hit difficult 3PT shots off the dribble', 'Badge Level': 'Gold'}, 'Clamp Breaker': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Helps ball handlers win more 1-on-1 body bump confrontations', 'Badge Level': 'Gold'}, 'Clutch Shooter': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the ability to knock down shots in clutch moments', 'Badge Level': 'Gold'}, 'Deadeye': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Reduces the impact of a defender who is closing out', 'Badge Level': 'Gold'}, 'Fearless Finisher': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Improves the ability to convert contact layups', 'Badge Level': 'Gold'}, 'Giant Slayer': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Heightens the effectiveness of layups over taller defenders', 'Badge Level': 'Gold'}, 'Green Machine': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the bonus given for consecutive excellent releases', 'Badge Level': 'Gold'}, 'Hyperdrive': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the dribbling skills while on the move', 'Badge Level': 'Gold'}, 'Middy Magician': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Improved ability to knock down mid-range jumpers off the bounce or out of the post', 'Badge Level': 'Gold'}, 'Mismatch Expert': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Helps smaller guards break down taller defenders when mismatched 1-on-1', 'Badge Level': 'Gold'}, 'Pro Touch': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Gives an additional boost for having good layup timing', 'Badge Level': 'Gold'}, 'Slithery': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Makes it easier to gather through traffic, avoiding collisions and strips', 'Badge Level': 'Gold'}, 'Space Creator': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Ability to hit stepback jumpers and hop shots, and also will cause defenders to stumble more often', 'Badge Level': 'Gold'}, 'Unpluckable': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Reduces the chances of getting stripped by the defender', 'Badge Level': 'Gold'}, 'Amped': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Reduces the shooting attribute penalties when fatigued and when moving excessively prior to shooting', 'Badge Level': 'Silver'}, 'Bail Out': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the chances of successfully completing a pass from mid-air', 'Badge Level': 'Silver'}, 'Blinders': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Becomes unfazed by defenders from the side', 'Badge Level': 'Silver'}, 'Comeback Kid': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Improved ability to shoot perimeter jumpers when trailing in a game', 'Badge Level': 'Silver'}, 'Guard Up': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the ability to make jump shots when defenders fail to properly contest', 'Badge Level': 'Silver'}, 'Volume Shooter': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts shot percentages as shot attempts accrue throughout the game', 'Badge Level': 'Silver'}, 'Break Starter': {'Badge Category': 'Playmaking Badge', 'Badge Description': ""Improves a player's ability to make effective outlet passes after grabbing a rebound"", 'Badge Level': 'Bronze'}, 'Catch and Shoot': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts the chance of hitting a jump shot immediately after a catch', 'Badge Level': 'Bronze'}, 'Dimer': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Boosts the shot percentage for open teammates on jump shots after catching a pass', 'Badge Level': 'Bronze'}, 'Fast Twitch': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Speeds up standing layups or dunks around the rim', 'Badge Level': 'Bronze'}, 'Floor General': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Teammates receive an offensive attribute bonus when player is in the game', 'Badge Level': 'Bronze'}, 'Limitless Range': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts the range that one can effectively shoot standing three point shots', 'Badge Level': 'Bronze'}, 'Needle Threader': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the likelihood that tough passes can get by the defense', 'Badge Level': 'Bronze'}, 'Quick First Step': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Provides more explosive first steps out of tripple threat and size-ups', 'Badge Level': 'Bronze'}}",188,"6'2"""
https://www.2kratings.com/christian-wood,2023-02-17,Dallas Mavericks,Christian Wood,84,['United States'],3-Level Scorer,"['C', 'PF']",96,35,8,UNLV,96,79,83,69,98,98,56,59,74,66,93,94,83,87,90,85,81,79,81,85,95,30,60,44,40,39,74,51,36,76,56,74,62,45,51,90,"{'Aerial Wizard': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Ability to successfully complete alley–oops and putbacks', 'Badge Level': 'Silver'}, 'Rise Up': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Makes it easier to dunk when under the basket', 'Badge Level': 'Silver'}, 'Backdown Punisher': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Increases the chances of a player successfully backing down an opponent', 'Badge Level': 'Bronze'}, 'Boxout Beast': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Helps rebounders win boxout battles on both offensive and defensive rebounding situations', 'Badge Level': 'Bronze'}, 'Brick Wall': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Increases effectiveness of screens and drains energy from opponents on physical contact', 'Badge Level': 'Bronze'}, 'Dropstepper': {'Badge Category': 'Finishing Badge', 'Badge Description': ""Improves a player's ability to effectively use dropsteps in the post"", 'Badge Level': 'Bronze'}, 'Fearless Finisher': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Improves the ability to convert contact layups', 'Badge Level': 'Bronze'}, 'Masher': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Increases ability to finish inside layups over defenders', 'Badge Level': 'Bronze'}, 'Pogo Stick': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Improves the ability to attempt multiple blocks in succession', 'Badge Level': 'Bronze'}, 'Post Spin Technician': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Improves the ability of a post spin or drive to work effectively', 'Badge Level': 'Bronze'}, 'Rebound Chaser': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves a player's ability to chase down rebounds"", 'Badge Level': 'Bronze'}, 'Vice Grip': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Improves ball security immediately after securing a rebound, catch, or picking up the ball', 'Badge Level': 'Bronze'}}",206,"6'9"""
https://www.2kratings.com/tim-hardaway-jr,2023-02-17,Dallas Mavericks,Tim Hardaway Jr.,77,['United States'],Shooter,"['SF', 'SG']",92,11,10,Michigan,75,79,80,78,85,85,68,72,55,78,85,83,83,74,35,78,36,53,38,70,71,75,78,68,84,37,45,70,46,35,75,63,58,40,30,54,"{'Amped': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Reduces the shooting attribute penalties when fatigued and when moving excessively prior to shooting', 'Badge Level': 'Silver'}, 'Corner Specialist': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Gives a boost to shots taken near the corner', 'Badge Level': 'Silver'}, 'Middy Magician': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Improved ability to knock down mid-range jumpers off the bounce or out of the post', 'Badge Level': 'Silver'}, 'Slippery Off Ball': {'Badge Category': 'Shooting Badge', 'Badge Description': ""Strengthens the player's ability to get the open off the ball"", 'Badge Level': 'Silver'}, 'Volume Shooter': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts shot percentages as shot attempts accrue throughout the game', 'Badge Level': 'Silver'}, 'Agent 3': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Ability to hit difficult 3PT shots off the dribble', 'Badge Level': 'Bronze'}, 'Blinders': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Becomes unfazed by defenders from the side', 'Badge Level': 'Bronze'}, 'Catch and Shoot': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts the chance of hitting a jump shot immediately after a catch', 'Badge Level': 'Bronze'}, 'Green Machine': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the bonus given for consecutive excellent releases', 'Badge Level': 'Bronze'}, 'Space Creator': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Ability to hit stepback jumpers and hop shots, and also will cause defenders to stumble more often', 'Badge Level': 'Bronze'}}",196,"6'5"""
https://www.2kratings.com/javale-mcgee,2023-02-17,Dallas Mavericks,JaVale McGee,77,['United States'],Paint Beast,['C'],122,0,15,Nevada,93,64,55,67,45,60,65,47,75,69,72,75,80,64,95,85,78,58,64,65,37,25,35,26,48,29,79,47,35,86,53,84,67,65,67,84,"{'Aerial Wizard': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Ability to successfully complete alley–oops and putbacks', 'Badge Level': 'Silver'}, 'Boxout Beast': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Helps rebounders win boxout battles on both offensive and defensive rebounding situations', 'Badge Level': 'Silver'}, 'Pogo Stick': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Improves the ability to attempt multiple blocks in succession', 'Badge Level': 'Silver'}, 'Rise Up': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Makes it easier to dunk when under the basket', 'Badge Level': 'Silver'}, 'Brick Wall': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Increases effectiveness of screens and drains energy from opponents on physical contact', 'Badge Level': 'Bronze'}, 'Chase Down Artist': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Raises the chances of getting a chase-down block', 'Badge Level': 'Bronze'}, 'Masher': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Increases ability to finish inside layups over defenders', 'Badge Level': 'Bronze'}, 'Rebound Chaser': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves a player's ability to chase down rebounds"", 'Badge Level': 'Bronze'}, 'Vice Grip': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Improves ball security immediately after securing a rebound, catch, or picking up the ball', 'Badge Level': 'Bronze'}}",213,"7'0"""
https://www.2kratings.com/dwight-powell,2023-02-17,Dallas Mavericks,Dwight Powell,76,['Canada'],Inside-Out Scorer,"['C', 'PF']",108,7,9,Stanford,85,65,78,65,80,85,71,48,80,67,90,95,83,70,75,65,77,79,79,83,90,55,60,44,64,30,74,45,43,62,58,68,74,65,83,54,"{'Backdown Punisher': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Increases the chances of a player successfully backing down an opponent', 'Badge Level': 'Bronze'}, 'Boxout Beast': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Helps rebounders win boxout battles on both offensive and defensive rebounding situations', 'Badge Level': 'Bronze'}, 'Brick Wall': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Increases effectiveness of screens and drains energy from opponents on physical contact', 'Badge Level': 'Bronze'}, 'Masher': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Increases ability to finish inside layups over defenders', 'Badge Level': 'Bronze'}, 'Rise Up': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Makes it easier to dunk when under the basket', 'Badge Level': 'Bronze'}}",208,"6'10"""
https://www.2kratings.com/josh-green,2023-02-17,Dallas Mavericks,Josh Green,76,['Australia'],Inside-Out Scorer,"['SF', 'SG']",90,8,3,Arizona,80,74,83,71,60,75,86,86,60,80,89,90,83,80,30,80,35,34,30,69,95,70,70,72,70,35,35,75,70,30,81,79,63,60,50,46,{},196,"6'5"""
https://www.2kratings.com/reggie-bullock,2023-02-17,Dallas Mavericks,Reggie Bullock,76,['United States'],2-Way Shooter,"['SG', 'SF']",92,25,10,North Carolina,87,81,81,89,70,80,63,67,50,72,80,70,80,71,40,50,30,51,42,50,66,75,71,56,72,29,50,80,41,37,80,74,72,75,32,56,"{'Off Ball Pest': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves a player's ability to bump and harass the offense off the ball"", 'Badge Level': 'Silver'}, 'Slippery Off Ball': {'Badge Category': 'Shooting Badge', 'Badge Description': ""Strengthens the player's ability to get the open off the ball"", 'Badge Level': 'Silver'}, 'Ankle Braces': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Reduces the chances of getting crossed over', 'Badge Level': 'Bronze'}, 'Challenger': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Improves the effectiveness of perimeter shot contests', 'Badge Level': 'Bronze'}, 'Middy Magician': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Improved ability to knock down mid-range jumpers off the bounce or out of the post', 'Badge Level': 'Bronze'}}",198,"6'6"""
https://www.2kratings.com/markieff-morris,2023-02-17,Dallas Mavericks,Markieff Morris,74,['United States'],Inside-Out Scorer,"['PF', 'C']",110,88,12,Kansas,83,72,83,74,50,65,57,44,84,63,91,77,92,67,65,67,68,77,75,40,70,44,42,34,78,43,75,42,43,57,50,75,50,55,50,72,"{'Backdown Punisher': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Increases the chances of a player successfully backing down an opponent', 'Badge Level': 'Bronze'}}",206,"6'9"""
https://www.2kratings.com/maxi-kleber,2023-02-17,Dallas Mavericks,Maxi Kleber,74,['Germany'],Stretch Four,"['PF', 'C']",108,42,6,Germany,52,70,80,74,60,35,45,38,79,56,85,85,80,73,75,75,67,67,64,40,80,70,64,45,68,30,74,72,32,75,72,75,68,70,44,56,"{'Break Starter': {'Badge Category': 'Playmaking Badge', 'Badge Description': ""Improves a player's ability to make effective outlet passes after grabbing a rebound"", 'Badge Level': 'Bronze'}, 'Brick Wall': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Increases effectiveness of screens and drains energy from opponents on physical contact', 'Badge Level': 'Bronze'}, 'Claymore': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases a spot up shooter’s ability to knock down catch and shoot jumpers the longer they remain stationary prior to shooting', 'Badge Level': 'Bronze'}, 'Needle Threader': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the likelihood that tough passes can get by the defense', 'Badge Level': 'Bronze'}, 'Work Horse': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Boosts your ability to hustle down 50/50 balls and play hard-nosed defense without getting tired', 'Badge Level': 'Bronze'}}",208,"6'10"""
https://www.2kratings.com/davis-bertans,2023-02-17,Dallas Mavericks,Davis Bertans,73,['Latvia'],Stretch Four,['PF'],101,44,12,Latvia,70,70,82,88,70,60,57,55,64,52,80,80,68,69,65,65,43,66,52,60,88,38,72,47,45,28,64,40,35,50,63,69,58,50,37,45,"{'Claymore': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases a spot up shooter’s ability to knock down catch and shoot jumpers the longer they remain stationary prior to shooting', 'Badge Level': 'Bronze'}, 'Clutch Shooter': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the ability to knock down shots in clutch moments', 'Badge Level': 'Bronze'}, 'Corner Specialist': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Gives a boost to shots taken near the corner', 'Badge Level': 'Bronze'}}",208,"6'10"""
https://www.2kratings.com/chris-silva,2023-02-17,Dallas Mavericks,Chris Silva,73,['Gabon'],Glass Cleaner,"['C', 'PF']",105,30,4,South Carolina,65,69,72,69,40,30,62,62,69,75,82,75,83,67,70,65,53,52,60,54,78,65,65,54,54,40,62,55,42,87,51,60,52,35,88,74,{},203,"6'8"""
https://www.2kratings.com/jaden-hardy,2023-02-17,Dallas Mavericks,Jaden Hardy,72,['United States'],Slasher,['SG'],89,3,1,Coronado High School,78,75,74,79,45,80,83,83,39,85,84,85,80,80,40,80,47,49,49,54,85,65,83,76,65,66,34,55,65,33,76,50,51,50,46,50,{},193,"6'4"""
https://www.2kratings.com/frank-ntilikina,2023-02-17,Dallas Mavericks,Frank Ntilikina,72,['France'],2-Way Mid-Range Creator,"['PG', 'SG']",90,21,6,France,80,87,68,86,50,40,80,82,47,70,81,80,80,65,30,45,32,48,40,39,85,77,86,80,77,49,35,82,35,42,82,80,70,70,32,60,"{'Chase Down Artist': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Raises the chances of getting a chase-down block', 'Badge Level': 'Bronze'}, 'Corner Specialist': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Gives a boost to shots taken near the corner', 'Badge Level': 'Bronze'}, 'Middy Magician': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Improved ability to knock down mid-range jumpers off the bounce or out of the post', 'Badge Level': 'Bronze'}}",193,"6'4"""
https://www.2kratings.com/justin-holiday,2023-02-17,Dallas Mavericks,Justin Holiday,72,['United States'],3PT Shooter,"['SF', 'SG']",81,8,10,Washington,74,70,77,82,80,75,53,71,45,82,85,80,78,73,60,73,40,42,43,50,63,65,72,50,69,34,60,75,32,61,75,74,78,65,27,39,"{'Catch and Shoot': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts the chance of hitting a jump shot immediately after a catch', 'Badge Level': 'Bronze'}, 'Corner Specialist': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Gives a boost to shots taken near the corner', 'Badge Level': 'Bronze'}}",198,"6'6"""
https://www.2kratings.com/theo-pinson,2023-02-17,Dallas Mavericks,Theo Pinson,70,['United States'],Perimeter Defender,"['SG', 'PG']",95,1,5,North Carolina,70,64,75,86,75,25,73,77,40,80,80,90,81,75,45,75,35,38,38,55,75,50,70,67,45,62,60,71,49,51,75,69,68,60,42,69,{},196,"6'5"""
